time,open,high,low,close,Date,Jupiter_Helio,Jupiter_Geo,Saturn_Helio,Saturn_Geo,Mercury_Helio,Mercury_Geo,Uranus_Helio,Uranus_Geo,Neptune_Helio,Neptune_Geo
2015-12-12,456.32,475.04,402.5,435.61,2015-12-12,161.38675143704378,171.86218832244012,247.60007562256263,248.65211326991079,304.6504746508776,272.69282486157863,18.936251933654116,16.419347590358324,338.7928779280437,336.95356267402457
2015-12-13,435.61,443.92,415.24,433.36,2015-12-13,161.46345627817246,171.94329645515126,247.63045765757894,248.76924841889198,307.9387487803589,274.2243624452398,18.94704495185974,16.40777871415308,338.79888767395136,336.967178166257
2015-12-14,432.91,450.0,427.3,442.59,2015-12-14,161.5401554944695,172.02161355086156,247.6608389183528,248.88613000923587,311.29795119151476,275.7509613794325,18.957838047741436,16.397037409154557,338.80489743061037,336.9813445502922
2015-12-15,442.55,467.29,442.51,466.01,2015-12-15,161.61684909799854,172.09711426022804,247.69121940579728,249.002737038428,314.73345360722163,277.2714604390974,18.968631221412515,16.387129017799168,338.8109071980998,336.99605824368035
2015-12-16,466.43,469.99,440.0,454.94,2015-12-16,161.69353710083664,172.16977463441475,247.721599120819,249.1190487465846,318.2508239611073,278.78445904829505,18.979424472986697,16.37805829183281,338.81691697649774,337.0113153626601
2015-12-17,454.94,458.56,446.21,455.57,2015-12-17,161.77021951507612,172.23957209508197,247.7519780643182,249.2350447252722,321.8558184497493,280.2882797658004,18.990217802577693,16.369829385298136,338.8229267658798,337.02711174943613
2015-12-18,455.71,466.6,450.1,463.52,2015-12-18,161.84689635282635,172.30648533350728,247.7823562371892,249.3507050093947,325.5543662947068,281.7809249803248,19.00101121029868,16.362445867955877,338.8289365663195,337.0434430104339
2015-12-19,463.51,467.0,452.0,462.44,2015-12-19,161.9235676262153,172.37049414465088,247.81273364032148,249.46601014444727,329.3525453423079,283.2600270974549,19.01180469626172,16.355910759173003,338.834946377888,337.0603045633115
2015-12-20,462.45,462.78,431.5,442.62,2015-12-20,162.00023334739154,172.43157920379713,247.84311027459992,249.58094122277257,333.2565462932306,284.72279153841606,19.02259826057711,16.35022658156559,338.8409562006534,337.07769169035214
2015-12-21,442.62,447.45,424.37,437.52,2015-12-21,162.07689352852606,172.48972179557046,247.8734861409062,249.69547988212364,337.2726230060243,286.1659319634941,19.033391903352694,16.34539543327908,338.8469660346806,337.09559959550285
2015-12-22,437.81,443.64,433.0,435.65,2015-12-22,162.15354818181396,172.54490351229086,247.90386124012,249.80960825933883,341.4070259836433,287.5855973159161,19.044185624693053,16.341419076353365,338.85297588003095,337.1140234610873
2015-12-23,435.05,445.76,433.62,442.62,2015-12-23,162.2301973194765,172.59710595227,247.93423557312045,249.92330889430076,345.6659158690684,288.9772906216134,19.054979424698725,16.338299035166383,338.85898573676195,337.13295849818786
2015-12-24,442.62,459.1,442.45,456.13,2015-12-24,162.30684095376242,172.6463104637699,247.9646091407879,250.03656458708744,350.05525360336253,290.3357800738526,19.065773303465274,16.33603669405294,338.864995604927,337.1523999830143
2015-12-25,456.02,460.0,445.0,455.47,2015-12-25,162.38347909694926,172.6924979862285,247.99498194400624,250.1493582235124,354.5806639187264,291.6550038937297,19.07656726108242,16.334633379411066,338.8710054845752,337.1723432720554
2015-12-26,455.3,460.05,405.5,416.51,2015-12-26,162.46011176134408,172.73564902727054,248.0253539836652,250.26167259582743,359.2472691591233,292.92797189714213,19.087361297633134,16.334090412201,338.87701537575145,337.19278379252665
2015-12-27,416.35,424.89,407.0,422.32,2015-12-27,162.53673895928355,172.77574378242898,248.055725260663,250.37349024915483,4.059491178653815,294.14666870777904,19.098155413192785,16.334409123072415,338.8830252784961,337.2137170106705
2015-12-28,421.82,429.0,417.01,420.24,2015-12-28,162.6133607031334,172.81276236781667,248.0860957759097,250.48479337677037,9.020820423361192,295.3019662203766,19.108949607828436,16.33559083213749,338.88903519284554,337.2351383860564
2015-12-29,420.11,433.55,418.01,431.79,2015-12-29,162.68997700528615,172.84668511198413,248.11646553033003,250.5955637720449,14.133553425173055,296.38355633862517,19.119743881598218,16.337636803958812,338.89504511883246,337.25704332242594
2015-12-30,431.77,434.0,420.0,423.55,2015-12-30,162.766587878158,172.87749285120563,248.14683452486705,250.70578282940565,19.39850297818459,297.3799192789707,19.13053823455112,16.340548191952827,338.9010550564866,337.27942712411317
2015-12-31,423.51,432.59,412.5,429.02,2015-12-31,162.8431933341839,172.90516718845672,248.1772027604852,250.81543157743494,24.81468931267239,298.2783478386732,19.14133266672706,16.344325984706064,338.9070650058357,337.3022849631098
2016-01-01,429.17,436.49,426.26,433.98,2016-01-01,162.91979338581078,172.92969069898538,248.20757023817285,250.9244907257376,30.37902558250336,299.0650537245888,19.1521271781574,16.34897096190858,338.91307496690695,337.32561185764035
2016-01-02,433.89,435.8,430.0,432.7,2016-01-02,162.996388045489,172.95104708472837,248.23793695894526,251.03294071109548,36.0860166686909,299.7253876601341,19.162921768866173,16.35448366244988,338.9190849397285,337.349402660149
2016-01-03,432.66,433.07,421.73,428.39,2016-01-03,163.07297732566207,172.9692212917486,248.26830292384508,251.14076173432682,41.927496099085474,300.24420924944167,19.173716438871807,16.360864363331093,338.9250949243315,337.3736520512024
2016-01-04,428.63,435.67,426.97,432.9,2016-01-04,163.1495612387547,172.9841996099608,248.29866813394298,251.2479337848846,47.89243084642391,300.6064433870709,19.184511188189653,16.368113065765144,338.93110492075215,337.3983545355983
2016-01-05,432.61,434.91,427.91,431.84,2016-01-05,163.22613979716013,172.99596977500212,248.32903259033586,251.35443665476907,53.96682659568503,300.79785433388344,19.195306016835143,16.376229483800806,338.93711492903446,337.42350443743345
2016-01-06,431.99,432.24,425.03,428.89,2016-01-06,163.3027130132272,173.00452108998914,248.3593962941434,251.4602499469363,60.13376526830345,300.80605260812786,19.20610092482745,16.385213030568096,338.9431249492319,337.44909589168566
2016-01-07,428.2,462.0,427.11,458.78,2016-01-07,163.37928089924827,173.00984458045627,248.3897592465034,251.5653530863839,66.37360078033366,300.6217196202183,19.216895912193568,16.395062797624796,338.9491349814102,337.47512283097825
2016-01-08,458.41,465.0,446.55,454.0,2016-01-08,163.45584346744891,173.0119331881094,248.42012144856437,251.66972534439537,72.66432743490796,300.2399880536789,19.22769097897251,16.40577752406628,338.9551450256487,337.5015789677227
2016-01-09,454.0,456.01,447.07,449.23,2016-01-09,163.53240072998074,173.010781997043,248.45048290147804,251.77334588718824,78.98211839895585,299.66185414309416,19.23848612521924,16.417355554428084,338.96115508204116,337.52845777386415
2016-01-10,449.23,450.26,441.01,449.35,2016-01-10,163.60895269891762,173.00638847011948,248.48084360638993,251.8761938579594,85.30201130712183,298.89543069220605,19.24928135100806,16.429794788175613,338.96716515069704,337.5557524627617
2016-01-11,449.34,452.49,443.42,449.26,2016-01-11,163.68549938625605,172.9987526570264,248.51120356443047,251.97824849474898,91.59869755802134,297.95679649939933,19.260076656435235,16.44309262821857,338.9731752317404,337.583455979582
2016-01-12,449.26,449.98,427.01,432.04,2016-01-12,163.76204080391992,172.98787732653247,248.54156277670646,252.07948927602058,97.84735552947703,296.87018672914866,19.27087204162051,16.457245939799773,338.9791853253094,337.61156100681865
2016-01-13,431.99,436.36,416.0,431.11,2016-01-13,163.83857696376884,172.97376798155761,248.5719212442936,252.17989607460495,104.02445962376181,295.66732670870033,19.281667506707514,16.4722510320185,338.9851954315539,337.64005998927945
2016-01-14,431.09,435.0,426.0,429.25,2016-01-14,163.9151078776093,172.95643273900498,248.6022789682311,252.27944929396787,110.10849904407425,294.3858485012306,19.29246305186308,16.488103670682637,338.99120555063354,337.6689451783734
2016-01-15,429.27,429.43,357.02,359.16,2016-01-15,163.99163355720782,172.93588208891987,248.6326359495174,252.37812996273342,116.08055232494806,293.06692242951203,19.30325867727559,16.504799124000627,338.9972156827154,337.69820869051347
2016-01-16,359.16,392.5,352.5,388.4,2016-01-16,164.06815401430495,172.91212857481005,248.6629921891086,252.4759197734773,121.9246832394282,291.75242690792163,19.31405438315251,16.522332234985637,339.00322582797094,337.727842571242
2016-01-17,388.43,393.31,378.76,382.02,2016-01-17,164.14466926062872,172.88518644752392,248.69334768791833,252.5728010647741,127.62814650739597,290.4820983501949,19.32485016971755,16.540697509744906,339.0092359865735,337.7578388565111
2016-01-18,382.11,390.0,375.01,387.1,2016-01-18,164.22117930790762,172.85507133849708,248.72370244681952,252.66875675527984,133.18141318277395,289.2911001577284,19.33564603720747,16.559889210351038,339.01524615869613,337.7881896247953
2016-01-19,387.04,388.61,377.41,378.93,2016-01-19,164.29768416788156,172.82179998336886,248.75405646664672,252.76377024247415,138.5780421557505,288.2083281194966,19.346441985868918,16.579901443419196,339.02125634450954,337.8188870366139
2016-01-20,378.94,428.0,375.01,419.55,2016-01-20,164.3741838523109,172.78539001408598,248.7844097481999,252.8578252780465,143.81443405764574,287.2555804024735,19.35723801595544,16.60072823843139,339.02726654418007,337.8499233601214
2016-01-21,419.65,424.57,405.0,411.01,2016-01-21,164.45067837298362,172.7458598311308,248.8147622922482,252.9509058302362,148.88950697357248,286.44753453577374,19.368034127724798,16.62236361162276,339.03327675786926,337.8812909823192
2016-01-22,411.0,411.2,371.25,380.96,2016-01-22,164.52716774172077,172.70322856510523,248.84511409953416,253.04299594327313,153.80433103118818,285.79234592254744,19.378830321436602,16.644801611828246,339.03928698573213,337.9129824058085
2016-01-23,381.0,394.81,379.85,385.57,2016-01-23,164.60365197037962,172.65751613296734,248.87546517077772,253.13407960550202,158.56175304525527,285.2926316947157,19.389626597350386,16.668036345198367,339.0452972279171,337.94499023171716
2016-01-24,385.55,407.33,385.1,402.77,2016-01-24,164.6801310708557,172.60874338488733,248.90581550667997,253.22414063882664,163.16603486744935,284.94661783793134,19.400422955724032,16.69206197731601,339.0513074845655,337.97730713091755
2016-01-25,402.76,402.77,384.0,390.96,2016-01-25,164.7566050550839,172.55693232398698,248.93616510792643,253.31316262043106,167.62252144565934,284.7492790012304,19.411219396812555,16.7168727142568,339.0573177558116,338.00992580751125
2016-01-26,390.91,398.0,386.66,391.41,2016-01-26,164.83307393503821,172.50210636863724,248.96651397519028,253.40112884252486,171.93734783088956,284.693362530215,19.422015920867228,16.742462767609613,339.06332804178265,338.0428389598716
2016-01-27,391.23,396.99,389.66,394.97,2016-01-27,164.9095377227308,172.44429062161146,248.9968621091349,253.48802230858263,176.11718897284422,284.7702433149757,19.432812528134928,16.76882631091852,339.069338342599,338.0760392445412
2016-01-28,394.7,395.48,375.01,378.39,2016-01-28,164.98599643021103,172.38351211476868,249.02720951041601,253.5738257579781,180.16905222493443,284.9705963152025,19.44360921885774,16.79595743537894,339.0753486583745,338.10951924688555
2016-01-29,378.15,386.0,360.03,377.6,2016-01-29,165.0624500695638,172.31980000977305,249.05755617968353,253.65852170730417,184.10010990404157,285.2848985203444,19.454405993272708,16.823850110941713,339.0813589892169,338.1432714601923
2016-01-30,377.4,380.6,374.0,376.56,2016-01-30,165.13889865290776,172.25318574961165,249.08790211758327,253.74209249664312,187.9175677719512,285.70378459011647,19.465202851611718,16.852498156133354,339.08736933522783,338.1772882727251
2016-01-31,376.31,378.9,362.57,365.52,2016-01-31,165.2153421923939,172.18370316785422,249.11824732475773,253.8245203317056,191.62856464676076,286.2182844150626,19.475999794101522,16.8818952169597,339.0933796965034,338.21156196066875
2016-02-01,365.58,379.27,363.23,371.42,2016-02-01,165.29178070020328,172.11138857056642,249.14859180184774,253.90578731669663,195.24009825865483,286.81996981052305,19.48679682096379,16.91203475291873,339.0993900731349,338.2460846841139
2016-02-02,371.22,374.8,369.69,372.9,2016-02-02,165.36821418854575,172.03628080956886,249.17893554949248,253.9858754769146,198.75897272588406,287.50103405828474,19.497593932415207,16.942910026602227,339.1054004652082,338.28084848310294
2016-02-03,372.9,374.0,365.65,368.98,2016-02-03,165.44464266965815,171.9584213662019,249.20927856833075,254.0647667740526,202.19176348554507,288.2543236738971,19.50839112866765,16.974514092501927,339.11141087280504,338.3158452710869
2016-02-04,369.0,393.89,368.65,389.96,2016-02-04,165.52106615580286,171.87785446230268,249.23962085900084,254.14244312100223,205.54479605882685,289.07333752934824,19.519188409928354,17.006839780345313,339.1174212960026,338.3510668238743
2016-02-05,389.98,393.0,384.19,386.54,2016-02-05,165.5974846592663,171.7946272088523,249.26996242214145,254.2188864066907,208.82413558912464,289.9522047440027,19.529985776400064,17.039879668708103,339.1234317348744,338.38650476339075
2016-02-06,386.54,386.54,365.0,373.75,2016-02-06,165.67389819235802,171.70878979070207,249.30030325839147,254.29407854448857,212.03558462016724,290.8856497192857,19.54078322828125,17.07362604628153,339.1294421894897,338.42215053755024
2016-02-07,373.71,377.8,369.17,372.01,2016-02-07,165.75030676740903,171.62039566627328,249.33064336839035,254.3680015581932,215.18468705689298,291.8689503155372,19.551580765766246,17.10807086170365,339.1354526599147,338.45799540036637
2016-02-08,372.26,377.0,369.01,370.49,2016-02-08,165.82671039677135,171.52950173595755,249.36098275277834,254.44063771462586,218.27673666473942,292.89789334779624,19.562378389045442,17.143205668569294,339.1414631462117,338.49403039959316
2016-02-09,370.29,377.96,370.04,374.31,2016-02-09,165.9031090928167,171.4361684112099,249.3913214121963,254.5119696991104,221.31678881230727,293.9687301749064,19.573176098305446,17.179021578932336,339.1474736484404,338.53024638122025
2016-02-10,374.43,387.0,373.13,381.17,2016-02-10,165.97950286793576,171.34045951431065,249.42165934728607,254.58198081102705,224.30967445194605,295.0781340551772,19.5839738937292,17.215509242977014,339.1534841666568,338.5666340188396
2016-02-11,380.97,383.23,372.25,377.99,2016-02-11,166.05589173453774,171.2424419707464,249.45199655869018,254.65065513927007,227.26001556903947,296.22316008672925,19.594771775496127,17.2526588702434,339.1594947009144,338.60318386991406
2016-02-12,378.0,383.53,377.04,382.94,2016-02-12,166.13227570504932,171.14218531814853,249.4823330470522,254.71797767359175,230.17224152102807,297.40120795840335,19.605569743782276,17.29046029711379,339.1655052512637,338.6398864518422
2016-02-13,382.94,393.0,382.55,393.0,2016-02-13,166.2086547919144,171.0397611186957,249.5126688130164,254.78393432381085,233.0506058385111,298.6099874396847,19.61636779876039,17.32890309027246,339.1715158177525,338.6767323231143
2016-02-14,392.99,408.66,392.93,408.3,2016-02-14,166.28502900759352,170.9352423894554,249.54300385722803,254.84851184779683,235.89920318018216,299.8474864963748,19.627165940600047,17.36797666473731,339.17752640042573,338.7137121534006
2016-02-15,408.3,412.5,395.23,399.9,2016-02-15,166.3613983645635,170.8287031436924,249.573338180333,254.91169771478945,238.72198622645064,301.1119420023346,19.637964169467686,17.407670393743782,339.1835369993263,338.75081677166395
2016-02-16,400.08,408.77,398.66,407.27,2016-02-16,166.437762875317,170.72021808499258,249.60367178297813,254.9734799406156,241.52278236869458,302.4018130829657,19.648762485526774,17.447973695228352,339.1895476144941,338.7880371895712
2016-02-17,407.37,421.9,405.16,414.88,2016-02-17,166.5141225523622,170.6098624474975,249.63400466581086,255.03384692553573,244.3053101063229,303.7157571062991,19.659560888937754,17.488876089924535,339.1955582459666,338.8253646039121
2016-02-18,414.89,426.21,412.51,421.5,2016-02-18,166.59047740822265,170.49771194958973,249.6643368294797,255.09278731236355,247.07319510570025,305.0526082540155,19.670359379858205,17.530367233641677,339.20156889377915,338.86279038432696
2016-02-19,421.51,422.54,412.0,419.85,2016-02-19,166.66682745543696,170.38384282516694,249.69466827463353,255.15028987084892,249.82998590630854,306.41135851355153,19.681157958442824,17.572436929299123,339.20757955796466,338.9003060520685
2016-02-20,419.72,445.96,419.72,438.7,2016-02-20,166.74317270655862,170.26833190536203,249.72499900192216,255.20634340802195,252.57916928252445,307.79114087369703,19.691956624843492,17.615075123933465,339.21359023855337,338.9379032536933
2016-02-21,438.73,451.6,428.01,440.49,2016-02-21,166.81951317415593,170.1512567333507,249.75532901199594,255.26093670271402,255.32418528582136,309.1912144890831,19.702755379209293,17.65827189432249,339.2196009355736,338.97557373198663
2016-02-22,440.49,442.5,433.01,440.27,2016-02-22,166.89584887081182,170.03269570009243,249.78565830550593,255.3140584632808,258.0684420033952,310.6109515922607,19.71355422168654,17.702017423660976,339.22561164905113,339.0133092956839
2016-02-23,440.25,442.67,416.24,421.4,2016-02-23,166.9721798091238,169.91272818910915,249.81598688310385,255.36569730826244,260.8153300761639,312.049825957842,19.72435315241878,17.746301971462742,339.2316223790095,339.0511017895315
2016-02-24,421.5,427.5,409.69,426.36,2016-02-24,167.04850600170394,169.79143471649704,249.84631474544193,255.4158417690925,263.56823702249807,313.50740274666555,19.735152171546826,17.791115839312067,339.23763312546987,339.0889430664349
2016-02-25,426.36,430.0,419.5,424.88,2016-02-25,167.12482746117888,169.66889705166543,249.8766418931731,255.4644803120579,266.3305614143633,314.98332957168896,19.745951279208718,17.83644933561684,339.2436438884513,339.12682496341216
2016-02-26,424.89,435.9,419.83,435.49,2016-02-26,167.20114420018976,169.54519830687386,249.90696832695068,255.51160137446985,269.10572695003407,316.47732863130744,19.756750475539736,17.882292742545868,339.2496546679703,339.1647392825683
2016-02-27,435.49,438.6,431.81,434.3,2016-02-27,167.27745623139245,169.42042298947945,249.93729404742885,255.5571934085158,271.89719646220124,317.98918975469223,19.767549760672402,17.928636287621263,339.2556654640413,339.2026777774196
2016-02-28,434.03,437.89,422.1,434.45,2016-02-28,167.35376356745746,169.29465701829685,249.9676190552621,255.60124492620537,274.70848589199755,319.5187642030183,19.77834913473639,17.975470121124182,339.2616762766762,339.24063214387354
2016-02-29,434.46,445.0,430.51,438.99,2016-02-29,167.43006622107023,169.16798771256234,249.9979433511055,255.64374454025693,277.5431782478589,321.0659590733581,19.78914859785859,18.02278429890356,339.2676871058846,339.27859401431175
2016-03-01,439.53,442.79,427.26,434.82,2016-03-01,167.5063642049313,169.0405037671721,250.02826693561477,255.68468099834982,280.40493755268284,322.63073215896026,19.799948150162965,18.070568768695022,339.2736979516737,339.3165549526857
2016-03-02,434.99,436.45,421.11,422.09,2016-03-02,167.58265753175635,168.91229523040278,250.05858980944595,255.72404321147238,283.2975227626837,324.2130871294054,19.810747791770545,18.11881335686898,339.2797088140482,339.3545064483942
2016-03-03,421.7,424.43,416.4,420.56,2016-03-03,167.65894621427685,168.7834534998158,250.0889119732559,255.76182028090176,286.2248016156828,325.8130689060916,19.821547522799364,18.16750775174886,339.2857196930103,339.39243990699896
2016-03-04,420.19,423.99,407.5,408.82,2016-03-04,167.73523026523995,168.65407134764655,250.119233427702,255.79800153251045,289.1907643340369,327.4307591241734,19.83234734336434,18.216641479444906,339.2917305885597,339.4303466366474
2016-03-05,408.71,410.14,389.0,397.36,2016-03-05,167.8115096974092,168.52424297689208,250.14955417344194,255.83257657116764,292.1995370664395,329.066271595487,19.843147253577218,18.26620386895625,339.2977415006934,339.4682178306468
2016-03-06,397.37,409.5,392.01,403.75,2016-03-06,167.88778452356493,168.3940640913085,250.17987421113446,255.86553537052808,295.25539490150084,330.71974772233773,19.853947253546423,18.316184005845606,339.3037524294057,339.50604454921415
2016-03-07,403.77,415.8,401.51,412.7,2016-03-07,167.96405475650474,168.2636319363817,250.2101935414388,255.89686841142657,298.36277422208116,332.39135185720846,19.864747343376933,18.36657067886755,339.30976337468786,339.543817706915
2016-03-08,412.62,416.0,406.0,411.35,2016-03-08,168.04032040904409,168.1330452406079,250.24051216501496,255.9265668712948,301.52628409001875,334.081266639932,19.875547523170088,18.417352331380595,339.3157743365286,339.581528075625
2016-03-09,411.34,414.5,407.47,413.05,2016-03-09,168.11658149401708,168.0024039745595,250.27083008252413,255.95462284549404,304.75071625337546,335.789688330887,19.886347793023447,18.468517036621964,339.32178531491326,339.61916631353284
2016-03-10,412.9,418.24,410.68,416.51,2016-03-10,168.19283802427725,167.8718088727786,250.30114729462835,255.98102955496904,308.041053248799,337.5168220506709,19.897148153030546,18.5200525174691,339.3277963098241,339.6567230257656
2016-03-11,416.64,423.6,415.5,420.47,2016-03-11,168.2690900126984,167.74136073952232,250.33146380199108,256.00578147920305,311.40247392682767,339.2628766321114,19.90794860328059,18.571946221732194,339.33380732124,339.69418885114976
2016-03-12,420.49,421.81,406.38,410.01,2016-03-12,168.34533747217574,167.6111596543173,250.36177960527752,256.0288743663377,314.84035555397674,341.0280585752655,19.918749143858232,18.624185444339243,339.3398183491362,339.7315545572189
2016-03-13,410.01,416.0,410.0,411.87,2016-03-13,168.421580415627,167.4813042468424,250.39209470515456,256.05030511379715,318.36027143900094,342.8125645041452,19.929549774843178,18.67675746848347,339.3458293934844,339.7688111201198
2016-03-14,412.0,417.99,411.7,415.91,2016-03-14,168.4978188559935,167.35189118199997,250.42240910229182,256.07007155927533,321.9679827893153,344.61657161642944,19.940350496309787,18.729649691693414,339.3518404542522,339.80594977209046
2016-03-15,415.99,418.82,412.78,415.5,2016-03-15,168.57405280624184,167.22301490575845,250.4527227973618,256.08817224492947,325.6694232264745,346.44022581286674,19.951151308326647,18.782849713084097,339.3578515314033,339.84296201255773
2016-03-16,415.52,418.0,413.96,417.28,2016-03-16,168.65028227936517,167.09476761211917,250.4830357910408,256.104606208602,329.4706740792331,348.28362734587387,19.961952210956056,18.836345375980493,339.36386262489657,339.8798395908158
2016-03-17,417.28,420.6,416.67,418.75,2016-03-17,168.72650728838474,166.96723934709854,250.51334808400964,256.11937282912714,333.37792823627365,350.1468138587444,19.972753204253422,18.89012477425029,339.3698737346867,339.9165744730643
2016-03-18,418.71,418.86,403.01,407.86,2016-03-18,168.8027278463517,166.84051816935832,250.5436596769551,256.13247172763903,337.3974399928211,352.0297406245551,19.98355428826665,18.944176235997443,339.3758848607232,339.95315880489204
2016-03-19,407.5,412.0,404.0,408.68,2016-03-19,168.87894396634863,166.7146903152023,250.57397057057068,256.1439027131061,341.53545799126573,353.932257711391,19.994355463035443,18.998488296585055,339.3818960029507,339.98958487578176
2016-03-20,408.7,413.2,407.92,411.25,2016-03-20,168.95515566149135,166.58984034482884,250.60428076555885,256.15366575754933,345.79813807532815,355.85408375861084,20.005156728590514,19.053049668480412,339.38790716130853,340.02584508807143
2016-03-21,410.81,412.14,406.0,411.88,2016-03-21,169.03136294493007,166.46605126589202,250.63459026263232,256.16176098966963,350.19143270904704,357.7947760781868,20.01595808495281,19.107849211256582,339.39391833573035,340.0619319303132
2016-03-22,411.85,418.68,409.88,417.7,2016-03-22,169.107565829851,166.34340463854343,250.6648990625165,256.1681887004347,354.72095363837826,359.7536969082927,20.026759532132687,19.162875902494637,339.3999295261445,340.0978379540729
2016-03-23,417.7,419.72,415.83,418.12,2016-03-23,169.18376432947696,166.22198066663017,250.69520716595216,256.1729493580076,359.39180480411454,1.729975851563851,20.037561070129083,19.218118809321236,339.4059407324738,340.13355575332076
2016-03-24,418.12,418.13,414.0,415.3,2016-03-24,169.25995845706763,166.10185827677094,250.72551457369792,256.1760436313268,4.2083832877701735,3.7224688379114426,20.048362698928727,19.27356706037839,339.41195195463564,340.16907794607664
2016-03-25,415.3,417.03,413.03,416.0,2016-03-25,169.336148225919,165.98311518395647,250.75582128653352,256.1774724218225,9.174147447802559,5.729714371912017,20.059164418505524,19.32920981853955,339.4179631925424,340.20439715842866
2016-03-26,416.02,419.4,413.2,416.71,2016-03-26,169.4123336493618,165.86582794112852,250.7861273052632,256.1772369018533,14.291353551605772,7.749888362136741,20.069966228820054,19.385036255136225,339.4239744461017,340.23950601120447
2016-03-27,416.72,431.0,415.79,427.36,2016-03-27,169.48851474075838,165.75007197151442,250.81643263071905,256.1753385573767,19.560765278831767,9.780759474911301,20.080768129819354,19.44103552651272,339.4299857152177,340.2743971093724
2016-03-28,427.34,427.99,422.38,424.06,2016-03-28,169.564691513498,165.63592158576762,250.84673726376448,256.1717792318873,24.98134454608183,11.819647672792227,20.091570121437112,19.497196753282036,339.435996999792,340.3090630337883
2016-03-29,424.03,426.41,406.51,416.0,2016-03-29,169.6408639809906,165.52344998991333,250.87704120529702,256.1665611692594,30.54993712804184,13.863389316569046,20.102372203594303,19.55350900181559,339.44200829972465,340.34349633437307
2016-03-30,415.87,416.0,408.58,413.12,2016-03-30,169.717032156658,165.4127292932636,250.907344456251,256.15968705492384,36.260972249528095,15.908312811603087,20.113174376200433,19.609961266482244,339.44801961491663,340.37768952340144
2016-03-31,413.04,418.25,413.04,416.02,2016-03-31,169.7931960539241,165.3038305264942,250.93764701759912,256.1511600576916,42.10620110979257,17.950229103776902,20.12397663915542,19.666542450223716,339.45403094527126,340.4116350674999
2016-04-01,416.34,417.9,414.0,417.9,2016-04-01,169.86935568620228,165.19682367770932,250.96794889035243,256.1409838781916,48.07450421859588,19.984441191021023,20.134778992352185,19.723241340511905,339.46004229069706,340.44532537734943
2016-04-02,417.89,422.8,417.53,420.3,2016-04-02,169.94551106688232,165.0917777470945,250.99825007555947,256.1291628137792,54.151800165765415,22.005776042755336,20.145581435679897,19.78004657798519,339.4660536511098,340.47875279518894
2016-04-03,420.31,421.82,416.0,420.6,2016-04-03,170.02166220931667,164.9887608071075,251.0285505743029,256.11570185266265,60.32108751200793,24.008640818263324,20.15638396902782,19.836946616713192,339.47206502643485,340.51190958221736
2016-04-04,420.99,421.2,416.24,420.46,2016-04-04,170.09780912680705,164.887840034646,251.05885038769486,256.10060680941774,66.56264551454035,25.98710309720094,20.167186592289482,19.893929678834752,339.47807641660995,340.54478791094857
2016-04-05,420.46,425.0,419.61,423.75,2016-04-05,170.1739518325925,164.7890816582519,251.0891495168701,256.08388450616036,72.85440765423766,27.934992221501943,20.177989305366985,19.950983712574352,339.4840878215863,340.5773798708597
2016-04-06,423.75,424.68,421.69,422.57,2016-04-06,170.25009033984034,164.69255074986063,251.11944796297814,256.06554298506995,79.17250484546334,29.84601621220746,20.188792108175107,20.008096370012357,339.4900992413306,340.6096774974137
2016-04-07,422.52,422.86,417.78,422.28,2016-04-07,170.32622466164005,164.5983108081408,251.1497457271743,256.0455917108199,85.49195474917613,31.713886560157402,20.199595000644873,20.06525502512059,339.4961106758248,340.6416728316849
2016-04-08,422.29,424.49,415.5,418.5,2016-04-08,170.40235481100183,164.50642314512635,251.18004281061036,256.02404169901786,91.78745319627849,33.532441922558604,20.210397982726306,20.122446847093087,339.5021221250665,340.6733580082123
2016-04-09,418.23,418.76,412.0,418.47,2016-04-09,170.47848080085868,164.41694618404605,251.2103392144262,256.0009055103868,98.03420757936956,35.29576163943621,20.221201054390118,20.17965892595886,339.50813358906737,340.7047253548546
2016-04-10,418.48,422.9,417.49,421.32,2016-04-10,170.55460264407296,164.32993484644624,251.24063493974202,255.97619709130294,104.20874404005316,36.99826107882344,20.232004215628297,20.23687842409122,339.5141450678521,340.73576747877564
2016-04-11,421.32,423.9,418.8,423.74,2016-04-11,170.63072035344553,164.24544019085042,251.27092998765204,255.94993150115187,110.28962258434113,38.63476302646871,20.242807466453627,20.294092714064643,339.5201565614558,340.7664773156875
2016-04-12,423.75,430.0,423.56,426.59,2016-04-12,170.70683394172772,164.16350936426804,251.30122435922075,255.92212460682487,116.258006648226,40.20054234481346,20.253610806898127,20.351289470559962,339.5261680699216,340.79684813449006
2016-04-13,426.78,427.68,423.0,424.75,2016-04-13,170.78294342163403,164.08418581074744,251.33151805548042,255.89279282071317,122.09805339301289,41.69134438387944,20.264414237010868,20.408456705816562,339.53217959329834,340.82687350623564
2016-04-14,424.77,426.49,424.01,426.01,2016-04-14,170.85904880585517,164.00750961836243,251.36181107743067,255.86195292225307,127.79711383066252,43.10338048284444,20.275217756855174,20.465582758912568,339.5381911316376,340.85654725490804
2016-04-15,426.01,432.49,426.01,431.48,2016-04-15,170.93515010707026,163.9335178923456,251.3921034260399,255.829621963803,133.3457532276428,44.43330587892217,20.286021366505704,20.52265625847669,339.54420268499206,340.885863406071
