time,open,high,low,close
2024-02-16,51927.93,52609.21,51639.25,52177.35
2024-02-17,52177.35,52199.23,50662.6,51678.05
2024-02-18,51678.05,52391.5,51191.59,52147.67
2024-02-19,52148.37,52499.04,51702.43,51788.1
2024-02-20,51787.56,52985.33,50782.44,52270.68
2024-02-21,52271.09,52377,50664.94,51858.74
2024-02-22,51858.74,52050.48,50948.4,51293.8
2024-02-23,51293.82,51510.13,50504.22,50710.95
2024-02-24,50711.09,51686.61,50578.76,51560.77
2024-02-25,51560.77,51958.8,51285.45,51726.87
2024-02-26,51726.32,54904.32,50909.73,54475.62
2024-02-27,54475.62,57598.88,54474.94,57078.36
2024-02-28,57078.36,63999.4,56720.37,62461.81
2024-02-29,62461.81,63721.31,60464.39,61206.43
2024-03-01,61206.27,63144.73,60815.17,62419.9
2024-03-02,62419.53,62477.8,61625.44,62037.09
2024-03-03,62037.09,63265.2,61382.65,63153.53
2024-03-04,63153.35,68529.47,62435.3,68272.89
2024-03-05,68273.59,69098.16,59458.63,63805.59
2024-03-06,63806.8,67716.7,62869.13,66155.08
2024-03-07,66155.33,67993.47,65614.77,66857.22
2024-03-08,66856.84,70086.7,66227.15,68227.4
2024-03-09,68227.4,68684.03,68013.08,68459.98
2024-03-10,68460.78,70017.01,68249.54,69090.75
2024-03-11,69090.75,72863.62,67232.36,72148.23
2024-03-12,72148.22,72967.53,68721.59,71469.52
2024-03-13,71467.88,73631.22,71343.06,73085.94
2024-03-14,73085.94,73805.27,68680.88,71425.06
2024-03-15,71425.08,72387.77,65618.73,69468.63
2024-03-16,69469.06,70045.19,64811.97,65313.5
2024-03-17,65313.5,68832.37,64504.09,68343.27
2024-03-18,68343.39,68884.47,66522.06,67557.86
2024-03-19,67557.86,68110.55,61553.7,61930.92
2024-03-20,61930.92,68049.4,60761.07,67800.01
2024-03-21,67800.66,68212.81,64559.08,65510
2024-03-22,65510.02,66610.25,62304.12,63776.64
2024-03-23,63777.17,66005.84,63021.25,64010.32
2024-03-24,64010.32,67622.69,63793.54,67208.32
2024-03-25,67208.06,71121.69,66389.3,69882.16
2024-03-26,69882.21,71549.54,69331.15,69999.33
2024-03-27,69999.48,71726.51,68416.26,69464.48
2024-03-28,69464.53,71501.69,68874.44,70745.84
2024-03-29,70745.77,70913.09,69044.13,69854.65
2024-03-30,69854.65,70354.58,69584.19,69624.22
2024-03-31,69623.94,71391.72,69593.39,71316.08
2024-04-01,71316.94,71317.03,68086.79,69658.46
2024-04-02,69659.79,69701.79,64629.25,65481.2
2024-04-03,65481.25,66910,64526.68,65978.95
2024-04-04,65978.95,69300.98,65102.33,68509.51
2024-04-05,68509.51,68747.04,66008.71,67848.42
2024-04-06,67848.44,69683.56,67483.12,68912.02
2024-04-07,68912.71,70308.17,68845.48,69374.42
2024-04-08,69374.42,72753.16,69059.92,71620.26
2024-04-09,71621.12,71747.88,68237.94,69144.49
2024-04-10,69144.49,71113.08,67503.71,70603.08
2024-04-11,70603.08,71274.52,69572.75,70003.48
2024-04-12,70004.01,71230.75,65298.23,67129.26
2024-04-13,67129.16,67954.43,60778.99,63950.99
2024-04-14,63951.92,65881.69,62222.74,65742.41
2024-04-15,65742.41,66883.36,62369.07,63482.47
2024-04-16,63483.76,64345.92,61644.6,63809.94
2024-04-17,63810.64,64504,59735.98,61298.85
2024-04-18,61298.71,64101.36,60802.59,63466.01
2024-04-19,63466.56,65458.56,59644.25,63842.56
2024-04-20,63842.56,65437.54,63133.23,64965.29
2024-04-21,64965.29,65714.62,64261.92,64962.24
2024-04-22,64962.24,67232.58,64523.46,66831.37
2024-04-23,66831.41,67201.37,65837.33,66440.19
2024-04-24,66440.1,67068.83,63614.3,64290.8
2024-04-25,64290.8,65242.79,62776.59,64464.99
2024-04-26,64464.99,64789.47,63320.93,63757.02
2024-04-27,63757.04,63900.53,62414.01,63435.7
2024-04-28,63435.7,64321.92,62766.48,63075.21
2024-04-29,63075.93,64187.93,61790.5,63835.42
2024-04-30,63836.71,64699.48,59181.68,60652.82
2024-05-01,60653.06,60788.07,56537.33,58301.58
2024-05-02,58302.44,59521.43,56904.17,58987.16
2024-05-03,58983.69,63314.35,58815.9,62875.31
2024-05-04,62875.31,64546.76,62592.49,63915.26
2024-05-05,63915.26,64626.95,62904.48,64019.93
2024-05-06,64019.14,65490.54,62722.88,63172.1
2024-05-07,63172.1,64394.22,62268.25,62315.67
2024-05-08,62315.67,63010.56,60887.89,61198.71
2024-05-09,61197.92,63390.34,60621.04,63047.21
2024-05-10,63047.2,63451.11,60207.13,60791.81
2024-05-11,60791.81,61475.35,60480.46,60814.29
2024-05-12,60814.29,61842.47,60610.15,61464.48
2024-05-13,61463.73,63415.76,60738.23,62909.72
2024-05-14,62909.72,63096.43,61133.86,61563.41
2024-05-15,61563.41,66393.88,61316.01,66177.5
2024-05-16,66177.5,66729.92,64636.68,65257.47
2024-05-17,65257.48,67428.97,65115.94,67028.04
2024-05-18,67028.04,67386.32,66627.23,66935.63
2024-05-19,66935.63,67694.37,65902.37,66282.99
2024-05-20,66283.86,71495.51,66059.46,71417.6
2024-05-21,71415.93,71954.66,69178.38,70151.03
2024-05-22,70151.02,70631.51,68970.36,69150.9
2024-05-23,69150.9,70036.95,66411.83,67942.48
2024-05-24,67941.98,69206.16,66588.55,68515.41
2024-05-25,68514.98,69570.23,68491.06,69273.93
2024-05-26,69273.41,69520.11,68217.35,68495.95
2024-05-27,68495.95,70630.13,68228.76,69399.11
2024-05-28,69399.5,69531.77,67239.91,68343.57
2024-05-29,68343.57,68854.39,67078.45,67583.62
2024-05-30,67583.62,69412.65,67050.01,68264.67
2024-05-31,68264.67,69014.9,66657.17,67520.32
2024-06-01,67519.81,67805.55,67374.16,67696.76
2024-06-02,67696.31,68401.91,67258.55,67711.82
2024-06-03,67711.81,70224.57,67578.31,68772.11
2024-06-04,68772.11,71044.1,68557.24,70526.01
2024-06-05,70525.34,71753.35,70392.24,71108.86
2024-06-06,71108.86,71653.38,70137.87,70799.63
2024-06-07,70799.98,71933.05,68490.65,69326.61
2024-06-08,69326.61,69550.6,69151.71,69279.02
2024-06-09,69279.31,69837.12,69130.75,69635.98
2024-06-10,69635.97,70168.32,69187.39,69529.04
2024-06-11,69529.04,69548.25,66100.67,67282.4
2024-06-12,67282.4,69980.74,66896.26,68256.24
2024-06-13,68256.68,68371.51,66271.71,66752.26
2024-06-14,66752.37,67329.81,65048.82,66015.02
2024-06-15,66015,66422.82,65832.81,66191.38
2024-06-16,66191.38,66935.89,66000.36,66638.01
2024-06-17,66637.99,67248.14,65087.28,66456.09
2024-06-18,66456.09,66560,64047.41,65150.97
2024-06-19,65150.97,65687.34,64659.83,64939.18
2024-06-20,64939.18,66456.63,64541.5,64848.66
2024-06-21,64849.16,65026.73,63370.51,64103.47
2024-06-22,64103.47,64500.54,63915.25,64231.9
2024-06-23,64231.9,64491.3,63158.89,63182.54
2024-06-24,63182.55,63322.27,58500.49,60256.15
2024-06-25,60256.15,62343.97,60217.92,61762.91
2024-06-26,61763.3,62467.16,60702.99,60846.6
2024-06-27,60846.27,62344.4,60588.11,61664.49
2024-06-28,61664.49,62126.27,59980.7,60343.42
2024-06-29,60343.41,61100.42,60282.84,60867.4
2024-06-30,60867.41,62939.25,60616.65,62671.75
2024-07-01,62672.04,63750.62,62439.58,62798.26
2024-07-02,62798.63,63222.13,61758.79,62070.58
2024-07-03,62071.35,62191.64,59364.69,60118.85
2024-07-04,60118.85,60423.79,56719.16,56988.1
2024-07-05,56988.27,57511.26,53542.23,56613.21
2024-07-06,56613.99,58467.48,56024.18,58232.34
2024-07-07,58232.34,58429.89,55740.49,55865.04
2024-07-08,55864.9,58186.1,54293.09,56705.18
2024-07-09,56706.67,58255.17,56291.27,58038.82
2024-07-10,58038.63,59432.61,57168.61,57725.72
2024-07-11,57725.72,59432.72,57072.45,57333.89
2024-07-12,57333.89,58517.69,56550.89,57889
2024-07-13,57889.05,59847.24,57771.29,59216.17
2024-07-14,59216.48,61407.54,59212.71,60809.78
2024-07-15,60809.78,64913.21,60673.03,64751.42
2024-07-16,64751.42,65385.83,62424.07,65068.7
2024-07-17,65069.28,66128.32,63899.48,64118.39
2024-07-18,64118.56,65098.49,63239.65,63987.53
2024-07-19,63987.75,67365.84,63294.44,66647.53
2024-07-20,66648.06,67607.59,66271.22,67167.69
2024-07-21,67167.69,68377.41,65810.92,68182.41
2024-07-22,68182.41,68477.85,66586.96,67538.16
2024-07-23,67538.36,67766.54,65470.87,65955.56
2024-07-24,65955.56,67098.15,65136.19,65389.17
2024-07-25,65388.69,66129.38,63460.85,65788.25
2024-07-26,65788.25,68183.48,65720.72,67888.24
2024-07-27,67888.44,69400.91,66668.57,67900.28
2024-07-28,67900.66,68308.86,67067.66,68246.43
2024-07-29,68246.44,70015.86,66469.63,66783.51
2024-07-30,66783.51,66989.37,65315.55,66179.72
2024-07-31,66179.69,66818.7,64514.85,64613.01
2024-08-01,64613.7,65609.86,62282.79,65334.52
2024-08-02,65334.56,65527.61,61182.62,61441.42
2024-08-03,61441.42,62119.38,59797.51,60633.8
2024-08-04,60632.57,61073.33,57225.71,58124.67
2024-08-05,58125.11,58278.54,49111.87,53969.16
2024-08-06,53969.75,57045.48,53969.75,56043.79
2024-08-07,56042.84,57720.63,54584.69,55148.39
2024-08-08,55148.13,62713.56,54743.69,61694.1
2024-08-09,61694.3,61753.59,59560.79,60850.01
2024-08-10,60849.23,61486.2,60274.3,60946.53
2024-08-11,60946.52,61788.78,58334.62,58723.62
2024-08-12,58723.62,60683.46,57672.21,59351.93
2024-08-13,59352.19,61559.73,58461.18,60596.19
2024-08-14,60595.72,61727.31,58470.39,58701.9
2024-08-15,58701.89,59853.84,56150.16,57554.6
2024-08-16,57554.6,59824.98,57110.87,58884.89
2024-08-17,58884.89,59707.24,58811.96,59505.26
2024-08-18,59505.23,60269.38,58429.72,58435.43
2024-08-19,58435.43,59607.67,57836.69,59445.55
2024-08-20,59445.55,61395.33,58612.88,59032.08
2024-08-21,59032.09,61818.68,58808.26,61158.13
2024-08-22,61158.53,61410.36,59785.95,60387.52
2024-08-23,60387.28,64938.03,60349.92,64041.06
2024-08-24,64041.93,64510.42,63603.14,64198.68
2024-08-25,64198.51,64998.01,63806.56,64244.37
2024-08-26,64244.05,64499.77,62839.62,62864.15
2024-08-27,62864.91,63218.69,58084.55,59426
2024-08-28,59426.68,60222.51,57886.45,59038.94
2024-08-29,59035.31,61164.22,58769,59367.32
2024-08-30,59367.17,59904.13,57782.58,59122.55
2024-08-31,59122.23,59445.03,58738.92,58963.04
2024-09-01,58963.19,59063.78,57200.17,57294.41
2024-09-02,57294.11,59417.4,57131.5,59130.9
2024-09-03,59130.9,59798.99,57416.49,57485.7
2024-09-04,57485.77,58498.58,55633.62,57955.7
2024-09-05,57955.69,58321.86,55663.97,56176.74
2024-09-06,56177.23,56972.32,52568.05,53942.92
2024-09-07,53943.29,54825.1,53731.1,54138.52
2024-09-08,54139.54,55301.85,53627.54,54861.39
2024-09-09,54860.83,58010.1,54588.6,57036.22
2024-09-10,57037.33,58049.17,56411.91,57644.57
2024-09-11,57643.87,57975.18,55567.46,57334.42
2024-09-12,57333.7,58541.5,57331.58,58136.85
2024-09-13,58136.83,60619.6,57635.42,60492.4
2024-09-14,60492.4,60640.45,59482.73,60024.82
2024-09-15,60024.74,60387.24,58705.69,59143.29
2024-09-16,59143.29,59203.81,57501.89,58210.45
2024-09-17,58210.27,61301.94,57614.6,60301.43
2024-09-18,60301.53,61785.71,59196.44,61761.24
2024-09-19,61761.24,63848.07,61574.17,62948.92
2024-09-20,62948.92,64128.63,62361.56,63207.65
2024-09-21,63207.65,63541.92,62765.79,63354
2024-09-22,63354.09,64004.14,62389.28,63581.79
2024-09-23,63582.02,64734.03,62594.77,63334.1
2024-09-24,63334.1,64677.71,62727.06,64259.84
2024-09-25,64259.84,64799.96,62948.12,63149.84
2024-09-26,63150.36,65767.98,62659.78,65153.56
2024-09-27,65153.6,66448.98,64831.65,65780.82
2024-09-28,65780.91,66253.23,65435.9,65865.82
2024-09-29,65865.82,66076.49,65443.32,65610.48
2024-09-30,65610.48,65624.51,62877.24,63333.91
2024-10-01,63333.91,64107.5,60170.68,60804.36
2024-10-02,60803.97,62347.93,59985.53,60635.65
2024-10-03,60635.65,61461.8,59863.83,60739.06
2024-10-04,60739.06,62469.85,60458.44,62073.33
2024-10-05,62073.66,62365.57,61690.61,62057.09
2024-10-06,62057.09,62958.07,61807.62,62817
2024-10-07,62817,64434.59,62131.29,62215.31
2024-10-08,62215.91,63178.6,61861.74,62142.54
2024-10-09,62142.02,62505.15,60287.08,60601.56
2024-10-10,60601.56,61262.18,58901.8,60270.16
2024-10-11,60270.17,63351.76,60038.33,62475.42
2024-10-12,62475.59,63447.57,62465.69,63181.71
2024-10-13,63181.8,63266.54,62033.59,62850.2
2024-10-14,62850.22,66461.76,62434.5,66056.71
2024-10-15,66057.14,67901.09,64800.57,67049.62
2024-10-16,67049.61,68393.01,66744.15,67606.05
2024-10-17,67606.19,67924.19,66662.32,67405.89
2024-10-18,67405.85,68976.06,67171.46,68403.49
2024-10-19,68403.16,68683.05,68012.07,68365.42
2024-10-20,68365.42,69380.74,68089.36,69018.19
2024-10-21,69018.19,69488.97,66825.11,67356.34
2024-10-22,67356.34,67786.75,66568.67,67396.05
2024-10-23,67396.05,67410.14,65216.96,66624.4
2024-10-24,66624.4,68771.11,66444.01,68124.62
2024-10-25,68124.86,68718.99,65573.68,66657.31
2024-10-26,66657.55,67306.72,66316.67,66958.59
2024-10-27,66958.59,68226.49,66847.86,67930.66
2024-10-28,67930.66,70183.96,67536.27,69871.42
2024-10-29,69872.39,73565.61,69716.72,72689.38
2024-10-30,72689.38,72920.81,71425.94,72325.4
2024-10-31,72325.68,72668.4,69665.16,70272
2024-11-01,70272.01,71517.84,68737.4,69407.96
2024-11-02,69408.69,69867.13,68992.96,69327.83
2024-11-03,69320.28,69365.03,67463.27,68748.59
2024-11-04,68748.07,69459.68,66813.74,67823.44
2024-11-05,67823.44,70496.45,67441.03,69331.84
2024-11-06,69332.08,76375.95,69293.58,75567.98
2024-11-07,75567.98,76884.75,74483.19,75915.04
2024-11-08,75915.04,77229.57,75640.15,76558.57
2024-11-09,76558.57,76945.54,75767.9,76723
2024-11-10,76723,81468.34,76528.66,80397.23
2024-11-11,80398.01,89576.35,80269.79,88703.61
2024-11-12,88702.38,90030.47,85194.7,88053.1
2024-11-13,88059.89,93322.82,86207.97,90459.32
2024-11-14,90459.32,91859.45,86786.94,87424.56
2024-11-15,87425.27,91832.07,87087.19,91034.61
2024-11-16,91034.58,91776.58,90097.03,90581.65
2024-11-17,90583.12,91473.85,88753.71,89876.59
2024-11-18,89878.14,92586.29,89395.29,90473.71
2024-11-19,90473.64,93943.19,90410.94,92340.41
2024-11-20,92341.05,94932.82,91618.23,94410.28
2024-11-21,94410.46,99024.9,94111.8,98393.04
2024-11-22,98392.74,99662.22,97243.31,98987.79
2024-11-23,98987.79,99004.5,97236.77,97769.99
2024-11-24,97769.99,98628.18,95831.12,97985
2024-11-25,97985.03,98953.96,92732.26,93108.59
2024-11-26,93108.59,94966.43,90799.17,91957.4
2024-11-27,91957.4,97154.39,91756.67,95814.13
2024-11-28,95814.13,96645.51,94727.86,95727.22
2024-11-29,95727.31,98622.31,95373.19,97464.89
2024-11-30,97465.06,97498.52,96135.72,96451.82
2024-12-01,96451.16,97876.18,95749.71,97244.07
2024-12-02,97243.47,98171.44,94473.97,95890.43
2024-12-03,95890.59,96318.78,93619.07,95883.21
2024-12-04,95882.74,99057.88,94659.26,98668.02
2024-12-05,98667.25,104100.85,91950.39,97084.36
2024-12-06,97083.18,101987.45,96471.24,99841.87
2024-12-07,99843.76,100577.73,99031.44,99983.7
2024-12-08,99983.7,101417.79,98754.13,101186.35
2024-12-09,101186.35,101262.85,94261.49,97379.83
2024-12-10,97379.83,98295.68,94315.85,96628.93
2024-12-11,96628.89,101931.75,95725.49,101176.3
2024-12-12,101176.56,102568.99,99378.34,100062.38
2024-12-13,100062.04,101899.39,99229.33,101434.2
2024-12-14,101434.2,102649.62,100631.66,101432.34
2024-12-15,101432.34,105133.23,101217.05,104432.4
2024-12-16,104432.16,107746.87,103326.18,106022.38
2024-12-17,106022.38,108367.38,105368.76,106160.82
2024-12-18,106161.43,106495.23,100041.75,100210.53
2024-12-19,100210.62,102745.57,95661.88,97416.84
2024-12-20,97417.33,98143.75,92209.51,97719.25
2024-12-21,97719.71,99491.81,96378.17,97235.03
2024-12-22,97232.93,97386.14,94205.57,95129.77
2024-12-23,95129.77,96433.84,92445.09,94788.81
2024-12-24,94788.81,99346.24,93453.03,98540.12
2024-12-25,98539.98,99482.3,97589.31,99363.7
2024-12-26,99363.16,99872.4,95129.39039537,95707.23
2024-12-27,95707.25,97360.82,93406.34,94188.87
2024-12-28,94187.9,95570.71,94000.24,95159.43
2024-12-29,95159.02,95164.22,92861.95,93564.61
2024-12-30,93564.61,94834.17,91378.37,92625.28
2024-12-31,92625.28,96057.99,91885.57,93401.86
2025-01-01,93403.02,94947.39,92759.28,94393.23
2025-01-02,94393.23,97625.56,94201.73,96782.18
2025-01-03,96781.12,98868.07,96009.38,98073.62
2025-01-04,98073.62,98713.2,97515.02,98172.57
2025-01-05,98172.57,98800.14,97264.08,98346.45
2025-01-06,98345.98,102449.88,97900.07,102208.74
2025-01-07,102208.74,102718.7,96229.17,96991.47
2025-01-08,96990.11,97250.52,92540.59,95055.77
2025-01-09,95055.16,95348.77,91207.21,92522.62
2025-01-10,92522.21,95799.73,92245.47,94720.51
2025-01-11,94720.51,94999.2,93829.19,94583.97
2025-01-12,94583.96,95395.73,93680.06,94506.34
2025-01-13,94506.05,95868.62,89294.09,94486.53
2025-01-14,94486.64,97329.12,94315.48,96522.21
2025-01-15,96522.21,100640.74,96469.07,100462.6
2025-01-16,100464.91,100863.26,97374.69,99994.37
2025-01-17,99994.06,105826.54,99940.56,104063.41
2025-01-18,104063.2,105017.72,102321.12,104588.64
2025-01-19,104588.64,106292.15,99560.16,101204.35
2025-01-20,101204.35,109396.43,99462.66,102130.99
2025-01-21,102130.81,107105.87,100078.65,106019.48
2025-01-22,106019.3,106382.15,103360.31,103709.52
2025-01-23,103709.43,106788.16,101227.38,103859.17
2025-01-24,103859.16,107124.49,102773.03,104881.09
2025-01-25,104880.79,105275.71,104103.98,104736.02
2025-01-26,104736.02,105461.24,102503.76,102603.67
2025-01-27,102604.77,103216.34,97759.61,102045.3
2025-01-28,102045.99,103742.07,100260.37,101323.48
2025-01-29,101323.93,104720.9,101270.23,103679.05
2025-01-30,103678.74,106420.93,103315.92,104728.54
2025-01-31,104728.51,106015.74,101589.36,102437.64
2025-02-01,102437.64,102750.29,100258.62,100607.47
2025-02-02,100607.47,101433.86,96168.04,97676.98
2025-02-03,97677.16,102433.41,91266.16,101310.21
2025-02-04,101310.19,101802.93,96249.45,97857.7
2025-02-05,97857.65,99144.93,96182.99,96631.55
2025-02-06,96632.02,99122.3,95695.87,96561.76
2025-02-07,96561.77,100134.71,95651.21,96514.28
2025-02-08,96514.28,96897.91,95717.1,96465.73
2025-02-09,96466.67,97332.87,94738.86,96477.68
2025-02-10,96477.68,98346.7,95282.27,97446.97
2025-02-11,97446.98,98493.84,94900.94,95791.93
2025-02-12,95791.93,98086.03,94081.37,97855.03
2025-02-13,97855.03,98085,95240.64,96613.77
2025-02-14,96613.76,98833.29,96292.47,97508.09
2025-02-15,97508.09,97975.87,97233.82,97579.82
2025-02-16,97579.83,97721.89,96070.2,96137.19
2025-02-17,96135.81,97041.63,95219.24,95784.7
2025-02-18,95784.7,96735.87,93386.63,95654.59
2025-02-19,95653.88,96821.18,94996.06,96585.31
2025-02-20,96588.72,98706.05,96414.36,98297.15
2025-02-21,98297.14,99495.72,94915.8,96193.81
2025-02-22,96193.65,96918.85,95730.34,96495.16
2025-02-23,96494.6,96657.85,95260.34,96267.34
2025-02-24,96267.34,96495.74,91349.89,91553.36
2025-02-25,91553.36,92521.14,86047.25,88665.87
2025-02-26,88666.75,89302.68,82174.6,84132.52
2025-02-27,84131.24,86943.61,82612.72,84587.34
2025-02-28,84587.34,85028.6,78219.9,84273.72
2025-03-01,84273.72,86512.93,83792.99,86027.63
2025-03-02,86027.57,94970.44,85027.15,94234.98
2025-03-03,94237.87,94415.96,85144.38,86224.67
2025-03-04,86224.68,88883.82,81480.29,87216.88
2025-03-05,87216.88,90963.57,86378.3,90588.54
2025-03-06,90588.54,92802.64,87857.39,89930.35
2025-03-07,89930.46,91255.11,84705.63,86795.31
2025-03-08,86795.31,86858.29,85220.79,86185.71
2025-03-09,86185.71,86473.98,80009.33,80706.8
2025-03-10,80706.61,84014.64,77449.57,78575.36
2025-03-11,78574.3,83568.29,76598.73,82885.66
2025-03-12,82885.66,84382.44,80600.46,83653.6
2025-03-13,83653.12,84302.64,79927.73,81091.33
2025-03-14,81090.6,85259.56,80791.76,83939.05
2025-03-15,83939.72,84678.18,83633.78,84340.53
2025-03-16,84340.53,85084.16,82000.86,82581.67
2025-03-17,82581.54,84736.29,82475.62,84005.53
2025-03-18,84005.53,84016.85,81157.33,82711.42
2025-03-19,82711.43,86981.78,82535.13,86822.47
2025-03-20,86823.28,87454.58,83681.03,84241.12
2025-03-21,84240.58,84788.38,83132.38,84039.85
2025-03-22,84038.68,84506.62,83637.77,83814.77
2025-03-23,83814.76,86109.64,83797.49,86065.24
2025-03-24,86079.47,88761.99,85523.36,87493.95
2025-03-25,87493.63,88545.49,86346.24,87424.5
2025-03-26,87423.79,88292.21,85878.19,86921.9
2025-03-27,86921.9,87759.17,85837.5,87238.25
2025-03-28,87238.25,87489.8,83578.36,84399.88
2025-03-29,84400.34,84577.79,81625.48,82608.28
2025-03-30,82609.27,83508.14,81548.02,82348.9
2025-03-31,82349.95,83911.2,81279.41,82545.08
2025-04-01,82544.56,85515.13,82417.05,85145.96
2025-04-02,85148.22,88454.91,82341.68,82519.49
2025-04-03,82519.99,83919.79,81233.29,83166.42
2025-04-04,83166.51,84689.69,81637.16,83857
2025-04-05,83856.79,84234.94,82360.65,83506.02
2025-04-06,83505.44,83739.49,77134.59,78389.87
2025-04-07,78387.38,81140.43,74458.42,79109.77
2025-04-08,79109.5,80824.48,76208.85,76286.05
2025-04-09,76285.93,83506.88,74565.33,82534.72
2025-04-10,82534.72,82719.6,78451.65,79586.18
2025-04-11,79586.18,84232.8,78930.36,83369.12
2025-04-12,83369.12,85856.69,82759.13,85241.74
2025-04-13,85241.74,86064.58,83035.02,83749.21
2025-04-14,83749.68,85771.06,83664.81,84569.07
2025-04-15,84568.73,86456.6,83596.17,83639.1
2025-04-16,83639.1,85468.46,83106.4,84025.68
2025-04-17,84025.94,85468.85,83742.66,84946.32
2025-04-18,84945.91,85130.79,84310.16,84473.48
2025-04-19,84473.18,85623.83,84359.46,85069.6
2025-04-20,85069.36,85313.14,83951.04,85172.78
2025-04-21,85172.78,88456.45,85143.4,87512.97
2025-04-22,87512.57,93876.17,87084.49,93440.69
2025-04-23,93439.14,94612.47,91980.04,93725.34
2025-04-24,93726.3,94034.53,91705.52,94013.61
2025-04-25,94013.52,95773.15,92891.31,94678.2
2025-04-26,94680.13,95254.37,93932.63,94682.83
2025-04-27,94682.83,95347.6,93657.41,93770.81
2025-04-28,93772.19,95626,92839.27,95039.6
2025-04-29,95039.6,95474.15,93772.12,94280.06
2025-04-30,94280.59,95246.06,92951.99,94198.8
2025-05-01,94198.8,97433.46,94143.88,96499.1
2025-05-02,96499.1,97915.45,96380.82,96915.96
2025-05-03,96915.96,96955.16,95796.31,95893.05
2025-05-04,95894.54,96319.38,94183.5,94301.11
2025-05-05,94301.12,95206.04,93541.38,94743.18
2025-05-06,94743.18,96907.56,93395.67,96824.91
2025-05-07,96824.63,97709.58,95789.97,97025.75
2025-05-08,97025.97,104095.83,96903.36,103281.37
2025-05-09,103281.14,104346.21,102327.17,102970.96
2025-05-10,102970.95,104985.12,102839.58,104821
2025-05-11,104821,104965.53,103356.83,104124.52
2025-05-12,104125.74,105787.05,100762.99,102809.3
2025-05-13,102809.31,104963.56,101438.39,104112.95
2025-05-14,104112.95,104351.67,102616.04,103512.19
2025-05-15,103512.19,104190.15,101420.7,103777.74
2025-05-16,103777.74,104558.63,103121.79,103483.11
2025-05-17,103483.45,103738.63,102643.59,103157.98
2025-05-18,103158.01,106675.61,103138.74,106483.14
2025-05-19,106483.49,107141.59,102127.65,105623.03
2025-05-20,105623.03,107334.87,104221.72,106871.49
2025-05-21,106870.21,110770.02,106137.8,109683.43
2025-05-22,109683.06,112006.33,109268.33,111740.87
2025-05-23,111741.17,111818.29,106832.58,107347.49
2025-05-24,107347.28,109512.32,106918.67,107788.18
2025-05-25,107788.12,109339.4,106661.85,109042.54
2025-05-26,109042.15,110452.04,108718.85,109479.87
2025-05-27,109482.9,110758.19,107569.79,108977.63
2025-05-28,108977.63,109328.88,106852,107835.45
2025-05-29,107835.45,108924.51,105378.85,105617.3
2025-05-30,105616.91,106314.5,103645.14,103996.28
2025-05-31,103996.28,104938.55,103121.59,104637.36
2025-06-01,104637.36,105915.6,103818.87,105696.24
2025-06-02,105696.24,105986.11,103727.05,105901.3
2025-06-03,105901.3,106834.84,104925.31,105427.76
2025-06-04,105428.56,106055.21,104271.18,104760.74
2025-06-05,104759.59,105968.46,100464.15,101566.38
2025-06-06,101566.39,105379.57,101159.73,104348.69
2025-06-07,104348.25,105974.08,103962.71,105626.75
2025-06-08,105626.75,106520.18,105055.63,105788.72
2025-06-09,105789.37,110564.76,105375.86,110316.7
2025-06-10,110316.7,110424.55,108401.87,110315.07
2025-06-11,110314.22,110405.07,108090.97,108670.2
2025-06-12,108672.47,108832.19,105721.53,105723.38
2025-06-13,105723.66,106213.5,102747.48,106116.32
2025-06-14,106116.02,106269.83,104370.34,105465.98
2025-06-15,105465.98,106172.64,104545.21,105637.95
2025-06-16,105637.95,108953.12,104999.47,106812.7
2025-06-17,106812.7,107801.83,103423.97,104607.62
2025-06-18,104606.77,105565.31,103536.86,104907.94
2025-06-19,104907.97,105244.52,103952.73,104686.41
2025-06-20,104687.03,106532.81,102378.4,103307.86
2025-06-21,103307.41,104004.91,100924.02,102141.86
2025-06-22,102141.86,103398.23,98242.47,100998.11
2025-06-23,100998.11,106082.65,99674.67,105380.72
2025-06-24,105383.88,106339.05,104705.59,106158.79
2025-06-25,106157.87,108166.06,105860.6,107384.22
2025-06-26,107384.22,108316.43,106649.44,107004.85
2025-06-27,107003.54,107762.57,106425.23,107073.61
2025-06-28,107072.98,107583.15,106860.26,107342.09
2025-06-29,107342.05,108543.94,107221.65,108396.41
2025-06-30,108396.4,108798.98,106759.05,107171.26
2025-07-01,107171.26,107561.25,105287.89,105709.98
2025-07-02,105711.05,109739.12,105145.31,108861.49
2025-07-03,108861.49,110548.25,108586.72,109636.28
2025-07-04,109636.29,109796.6,107310.18,108021.35
2025-07-05,108021.13,108419.16,107792.27,108226.63
2025-07-06,108226.29,109721.61,107841.29,109231.32
2025-07-07,109231.32,109704.07,107533.61,108275.34
2025-07-08,108275.34,109215.78,107472.36,108929.55
2025-07-09,108929.92,112017.58,108350.63,111259.54
2025-07-10,111259.47,116785.47,110591.94,116040.62
2025-07-11,116040.31,118845.91,115238.05,117542.18
2025-07-12,117542.56,118244.01,116964.16,117465.08
2025-07-13,117464.63,119502.23,117261.9,119121.48
2025-07-14,119121.88,123217.39,118954.57,119890.3
2025-07-15,119890.29,119961.64,115769.79,117777.45
2025-07-16,117777.45,120027.69,117026.09,118640.81
2025-07-17,118638.71,120996.4,117516.45,119234.92
2025-07-18,119234.92,120885.4,116899.86,118006.64
